Date,Velocity - Daily
2012-03-12,0.0473359
2012-03-13,0.0747193
2012-03-14,0.057479
2012-03-15,0.0742167
2012-03-16,0.0528683
2012-03-17,0.0577589
2012-03-18,0.0561256
2012-03-19,0.0409998
2012-03-20,0.0544079
2012-03-21,0.0560486
2012-03-22,0.0585234
2012-03-23,0.100688
2012-03-24,0.0909048
2012-03-25,0.0933223
2012-03-26,0.0477281
2012-03-27,0.0617767
2012-03-28,0.0664237
2012-03-29,0.0764475
2012-03-30,0.144428
2012-03-31,0.109453
2012-04-01,0.100916
2012-04-02,0.0703001
2012-04-03,0.0808836
2012-04-04,0.0940054
2012-04-05,0.0869023
2012-04-06,0.112233
2012-04-07,0.0613055
2012-04-08,0.0466932
2012-04-09,0.14002
2012-04-10,0.19321
2012-04-11,0.0879596
2012-04-12,0.189889
2012-04-13,0.123606
2012-04-14,0.0975327
2012-04-15,0.112666
2012-04-16,0.149653
2012-04-17,0.178244
2012-04-18,0.128999
2012-04-19,0.115229
2012-04-20,0.0768921
2012-04-21,0.327074
2012-04-22,0.146238
2012-04-23,0.0958049
2012-04-24,0.0929619
2012-04-25,0.0803955
2012-04-26,0.114778
2012-04-27,0.210013
2012-04-28,0.163742
2012-04-29,0.0995782
2012-04-30,0.111453
2012-05-01,0.118905
2012-05-02,0.122713
2012-05-03,0.119313
2012-05-04,0.138039
2012-05-05,0.127937
2012-05-06,0.132176
2012-05-07,0.0689086
2012-05-08,0.258051
2012-05-09,0.431588
2012-05-10,0.258133
2012-05-11,0.142461
2012-05-12,0.182185
2012-05-13,0.356134
2012-05-14,0.136375
2012-05-15,0.260333
2012-05-16,0.457435
2012-05-17,0.347915
2012-05-18,0.381867
2012-05-19,0.192702
2012-05-20,0.144952
2012-05-21,0.227616
2012-05-22,0.443296
2012-05-23,0.424739
2012-05-24,0.189467
2012-05-25,0.124754
2012-05-26,0.301809
2012-05-27,0.490841
2012-05-28,0.232937
2012-05-29,0.245246
2012-05-30,0.334959
2012-05-31,0.287431
2012-06-01,0.514807
2012-06-02,0.303281
2012-06-03,0.22299
2012-06-04,0.202276
2012-06-05,0.52655
2012-06-06,0.458
2012-06-07,0.269456
2012-06-08,0.540626
2012-06-09,0.577655
2012-06-10,0.15061
2012-06-11,0.383729
2012-06-12,0.311353
2012-06-13,0.285288
2012-06-14,0.251259
2012-06-15,0.524354
2012-06-16,0.375941
2012-06-17,0.41891
2012-06-18,0.159516
2012-06-19,0.26137
2012-06-20,0.238762
2012-06-21,0.178664
2012-06-22,0.106623
2012-06-23,0.246179
2012-06-24,0.330456
2012-06-25,0.196888
2012-06-26,0.201889
2012-06-27,0.176891
2012-06-28,0.226163
2012-06-29,0.371241
2012-06-30,0.268221
2012-07-01,0.133415
2012-07-02,0.148664
2012-07-03,0.124056
2012-07-04,0.160728
2012-07-05,0.235502
2012-07-06,0.212588
2012-07-07,0.149876
2012-07-08,0.435401
2012-07-09,0.0863326
2012-07-10,0.230209
2012-07-11,0.227391
2012-07-12,0.118231
2012-07-13,0.149588
2012-07-14,0.268476
2012-07-15,0.252312
2012-07-16,0.144747
2012-07-17,0.227762
2012-07-18,0.259801
2012-07-19,0.165857
2012-07-20,0.13005
2012-07-21,0.177927
2012-07-22,0.248318
2012-07-23,0.184773
2012-07-24,0.221912
2012-07-25,0.182908
2012-07-26,0.100089
2012-07-27,0.25381
2012-07-28,0.21702
2012-07-29,0.180771
2012-07-30,0.114735
2012-07-31,0.102241
2012-08-01,0.322618
2012-08-02,0.228779
2012-08-03,0.182248
2012-08-04,0.143422
2012-08-05,0.15124
2012-08-06,0.204194
2012-08-07,0.20714
2012-08-08,0.201921
2012-08-09,0.182798
2012-08-10,0.135895
2012-08-11,0.176316
2012-08-12,0.16568
2012-08-13,0.161548
2012-08-14,0.192793
2012-08-15,0.166255
2012-08-16,0.172584
2012-08-17,0.220046
2012-08-18,0.287012
2012-08-19,0.224915
2012-08-20,0.616905
2012-08-21,0.982517
2012-08-22,0.594133
2012-08-23,0.767914
2012-08-24,0.824232
2012-08-25,1.06919
2012-08-26,0.440557
2012-08-27,0.343027
2012-08-28,0.688002
2012-08-29,0.794003
2012-08-30,1.37469
2012-08-31,1.16419
2012-09-01,1.00458
2012-09-02,0.848615
2012-09-03,0.544801
2012-09-04,0.397979
2012-09-05,0.635594
2012-09-06,0.94241
2012-09-07,2.29421
2012-09-08,1.7945
2012-09-09,0.759873
2012-09-10,0.378352
2012-09-11,2.11991
2012-09-12,1.85377
2012-09-13,1.1425
2012-09-14,2.24426
2012-09-15,1.78744
2012-09-16,0.739381
2012-09-17,1.34926
2012-09-18,1.34707
2012-09-19,1.30673
2012-09-20,3.14557
2012-09-21,1.59537
2012-09-22,2.57244
2012-09-23,1.48241
2012-09-24,0.744674
2012-09-25,0.793444
2012-09-26,0.188533
2012-09-27,0.163825
2012-09-28,0.132335
2012-09-29,0.259397
2012-09-30,0.13565
2012-10-01,0.138638
2012-10-02,0.16387
2012-10-03,0.193366
2012-10-04,0.127481
2012-10-05,0.124281
2012-10-06,0.257381
2012-10-07,0.191822
2012-10-08,0.176947
2012-10-09,0.172217
2012-10-10,0.129552
2012-10-11,0.0850466
2012-10-12,0.123382
2012-10-13,0.266148
2012-10-14,0.259172
2012-10-15,0.133096
2012-10-16,0.124953
2012-10-17,0.229092
2012-10-18,0.353086
2012-10-19,0.327028
2012-10-20,0.250374
2012-10-21,0.25627
2012-10-22,0.229961
2012-10-23,0.221918
2012-10-24,0.254402
2012-10-25,0.186639
2012-10-26,0.136584
2012-10-27,0.104474
2012-10-28,0.162905
2012-10-29,0.0886245
2012-10-30,0.101808
2012-10-31,0.411183
2012-11-01,0.366055
2012-11-02,0.247005
2012-11-03,0.0800169
2012-11-04,0.188469
2012-11-05,0.229789
2012-11-06,0.208367
2012-11-07,0.194266
2012-11-08,0.168002
2012-11-09,0.125053
2012-11-10,0.0816817
2012-11-11,0.0401508
2012-11-12,0.0406076
2012-11-13,0.0466169
2012-11-14,0.0818358
2012-11-15,0.148092
2012-11-16,0.243003
2012-11-17,0.366537
2012-11-18,0.23183
2012-11-19,0.205071
2012-11-20,0.124903
2012-11-21,0.153947
2012-11-22,0.0836783
2012-11-23,0.144973
2012-11-24,0.108545
2012-11-25,0.104882
2012-11-26,0.078009
2012-11-27,0.110275
2012-11-28,0.134214
2012-11-29,0.179973
2012-11-30,0.113131
2012-12-01,0.0719165
2012-12-02,0.0595025
2012-12-03,0.100242
2012-12-04,0.16557
2012-12-05,0.240864
2012-12-06,0.275845
2012-12-07,0.302051
2012-12-08,0.189005
2012-12-09,0.0938042
2012-12-10,0.131175
2012-12-11,0.109765
2012-12-12,0.151577
2012-12-13,0.334949
2012-12-14,0.370606
2012-12-15,0.268691
2012-12-16,0.155026
2012-12-17,0.176579
2012-12-18,0.167438
2012-12-19,0.218725
2012-12-20,0.112465
2012-12-21,0.0887788
2012-12-22,0.153236
2012-12-23,0.12609
2012-12-24,0.0858783
2012-12-25,0.0963197
2012-12-26,0.0577431
2012-12-27,0.0608067
2012-12-28,0.0793262
2012-12-29,0.0976091
2012-12-30,0.0943609
2012-12-31,0.0687207
2013-01-01,0.136183
2013-01-02,0.148678
2013-01-03,0.167123
2013-01-04,0.170499
2013-01-05,0.215705
2013-01-06,0.193895
2013-01-07,0.10513
2013-01-08,0.157188
2013-01-09,0.198915
2013-01-10,0.146643
2013-01-11,0.135911
2013-01-12,0.118061
2013-01-13,0.0860087
2013-01-14,0.086424
2013-01-15,0.108032
2013-01-16,0.210888
2013-01-17,0.188554
2013-01-18,0.173447
2013-01-19,0.152863
2013-01-20,0.148141
2013-01-21,0.106811
2013-01-22,0.112771
2013-01-23,0.134616
2013-01-24,0.223796
2013-01-25,0.153685
2013-01-26,0.142145
2013-01-27,0.125622
2013-01-28,0.137321
2013-01-29,0.16221
2013-01-30,0.226543
2013-01-31,0.244474
2013-02-01,0.152176
2013-02-02,0.161444
2013-02-03,0.129701
2013-02-04,0.124091
2013-02-05,0.195619
2013-02-06,0.182714
2013-02-07,0.169798
2013-02-08,0.16714
2013-02-09,0.206451
2013-02-10,0.163232
2013-02-11,0.125072
2013-02-12,0.121331
2013-02-13,0.121781
2013-02-14,0.10912
2013-02-15,0.143163
2013-02-16,0.112133
2013-02-17,0.119952
2013-02-18,0.108078
2013-02-19,0.110443
2013-02-20,0.13477
2013-02-21,0.113883
2013-02-22,0.104107
2013-02-23,0.139506
2013-02-24,0.113651
2013-02-25,0.162711
2013-02-26,0.172668
2013-02-27,0.145122
2013-02-28,0.141898
2013-03-01,0.14069
2013-03-02,0.153287
2013-03-03,0.132719
2013-03-04,0.0825713
2013-03-05,0.0951987
2013-03-06,0.172491
2013-03-07,0.220439
2013-03-08,0.147093
2013-03-09,0.111567
2013-03-10,0.092852
2013-03-11,0.112991
2013-03-12,0.0928442
2013-03-13,0.136367
2013-03-14,0.138584
2013-03-15,0.109446
2013-03-16,0.495991
2013-03-17,0.204041
2013-03-18,0.085588
2013-03-19,0.34427
2013-03-20,0.181148
2013-03-21,0.16627
2013-03-22,0.193028
2013-03-23,0.130628
2013-03-24,0.132121
2013-03-25,0.0903755
2013-03-26,0.140419
2013-03-27,0.209879
2013-03-28,0.211835
2013-03-29,0.164126
2013-03-30,0.13204
2013-03-31,0.166127
2013-04-01,0.14165
2013-04-02,0.134864
2013-04-03,0.231021
2013-04-04,0.219625
2013-04-05,0.208782
2013-04-06,0.179098
2013-04-07,0.121442
2013-04-08,0.0984253
2013-04-09,0.140008
2013-04-10,0.202579
2013-04-11,0.253351
2013-04-12,0.212687
2013-04-13,0.159442
2013-04-14,0.116338
2013-04-15,0.0774762
2013-04-16,0.0943836
2013-04-17,0.157558
2013-04-18,0.162005
2013-04-19,0.5304
2013-04-20,0.161562
2013-04-21,0.0979321
2013-04-22,0.0902184
2013-04-23,0.1482
2013-04-24,0.143947
2013-04-25,0.197465
2013-04-26,0.142573
2013-04-27,0.108752
2013-04-28,0.067674
2013-04-29,0.0555642
2013-04-30,0.171508
2013-05-01,0.0886438
2013-05-02,0.121235
2013-05-03,0.0796151
2013-05-04,0.071813
2013-05-05,0.0455914
2013-05-06,0.0564327
2013-05-07,0.0762221
2013-05-08,0.0880076
2013-05-09,0.0745395
2013-05-10,0.0633271
2013-05-11,0.0804869
2013-05-12,0.0612699
2013-05-13,0.0488958
2013-05-14,0.100953
2013-05-15,0.0697402
2013-05-16,0.0658441
2013-05-17,0.0651015
2013-05-18,0.077629
2013-05-19,0.0647213
2013-05-20,0.0367917
2013-05-21,0.0485101
2013-05-22,0.0604814
2013-05-23,0.0656884
2013-05-24,0.062919
2013-05-25,0.0663396
2013-05-26,0.0652422
2013-05-27,0.0346524
2013-05-28,0.0603316
2013-05-29,0.0643093
2013-05-30,0.0688784
2013-05-31,0.0545518
2013-06-01,0.0600776
2013-06-02,0.0419595
2013-06-03,0.0384799
2013-06-04,0.0708328
2013-06-05,0.056845
2013-06-06,0.0600907
2013-06-07,0.0671882
2013-06-08,0.0594579
2013-06-09,0.035423
2013-06-10,0.0594959
2013-06-11,0.0424765
2013-06-12,0.0523413
2013-06-13,0.0499505
2013-06-14,0.0546957
2013-06-15,0.0616936
2013-06-16,0.0369896
2013-06-17,0.0463868
2013-06-18,0.0503183
2013-06-19,0.0564388
2013-06-20,0.051337
2013-06-21,0.0672905
2013-06-22,0.0595469
2013-06-23,0.0378992
2013-06-24,0.028858
2013-06-25,0.0548351
2013-06-26,0.0619307
2013-06-27,0.0565593
2013-06-28,0.0480361
2013-06-29,0.0602987
2013-06-30,0.0454919
2013-07-01,0.0353606
2013-07-02,0.0755982
2013-07-03,0.0648527
2013-07-04,0.0715744
2013-07-05,0.0744488
2013-07-06,0.093695
2013-07-07,0.0611181
2013-07-08,0.0569077
2013-07-09,0.072902
2013-07-10,0.101375
2013-07-11,0.0973463
2013-07-12,0.0910283
2013-07-13,0.0911293
2013-07-14,0.0757255
2013-07-15,0.0476446
2013-07-16,0.0617303
2013-07-17,0.0867058
2013-07-18,0.0924714
2013-07-19,0.0870713
2013-07-20,0.0705627
2013-07-21,0.0424826
2013-07-22,0.0431507
2013-07-23,0.0783487
2013-07-24,0.0880393
2013-07-25,0.0784985
2013-07-26,0.0714268
2013-07-27,0.0683907
2013-07-28,0.0386236
2013-07-29,0.0564959
2013-07-30,0.062535
2013-07-31,0.0894297
2013-08-01,0.0758466
2013-08-02,0.0966601
2013-08-03,0.0807936
2013-08-04,0.0554339
2013-08-05,0.0474626
2013-08-06,0.0705537
2013-08-07,0.0659426
2013-08-08,0.0710023
2013-08-09,0.061237
2013-08-10,0.0545644
2013-08-11,0.0432941
2013-08-12,0.0374397
2013-08-13,0.0731319
2013-08-14,0.114894
2013-08-15,0.114118
2013-08-16,0.0694127
2013-08-17,0.0939795
2013-08-18,0.0852102
2013-08-19,0.0689994
2013-08-20,0.0943028
2013-08-21,0.0829788
2013-08-22,0.113028
2013-08-23,0.0676368
2013-08-24,0.0720842
2013-08-25,0.0478605
2013-08-26,0.0472487
2013-08-27,0.0611253
2013-08-28,0.0771921
2013-08-29,0.0699819
2013-08-30,0.22509
2013-08-31,0.0703082
2013-09-01,0.0746337
2013-09-02,0.0701578
2013-09-03,0.0727101
2013-09-04,0.079674
2013-09-05,0.0760229
2013-09-06,0.0754767
2013-09-07,0.0641701
2013-09-08,0.0497901
2013-09-09,0.0332999
2013-09-10,0.0890329
2013-09-11,0.0541306
2013-09-12,0.0702978
2013-09-13,0.0621795
2013-09-14,0.0544477
2013-09-15,0.0479294
2013-09-16,0.0335577
2013-09-17,0.0579493
2013-09-18,0.0545379
2013-09-19,0.066633
2013-09-20,0.0719745
2013-09-21,0.060536
2013-09-22,0.0381013
2013-09-23,0.0419549
2013-09-24,0.0853367
2013-09-25,0.0801928
2013-09-26,0.0717106
2013-09-27,0.0612509
2013-09-28,0.0585951
2013-09-29,0.0445474
2013-09-30,0.0465055
2013-10-01,0.0703426
2013-10-02,0.092152
2013-10-03,0.0998349
2013-10-04,0.0795152
2013-10-05,0.0658621
2013-10-06,0.0372479
2013-10-07,0.035757
2013-10-08,0.0603675
2013-10-09,0.0594536
2013-10-10,0.0768801
2013-10-11,0.0633741
2013-10-12,0.0678897
2013-10-13,0.0588136
2013-10-14,0.0593536
2013-10-15,0.0771411
2013-10-16,0.079648
2013-10-17,0.0840266
2013-10-18,0.0739708
2013-10-19,0.0765176
2013-10-20,0.086429
2013-10-21,0.057673
2013-10-22,0.0890695
2013-10-23,0.101301
2013-10-24,0.0914666
2013-10-25,0.0857483
2013-10-26,0.236488
2013-10-27,0.0562142
2013-10-28,0.0433026
2013-10-29,0.053044
2013-10-30,0.142666
2013-10-31,0.0607537
2013-11-01,0.054603
2013-11-02,0.0525348
2013-11-03,0.0543684
2013-11-04,0.0486047
2013-11-05,0.0827968
2013-11-06,0.0931954
2013-11-07,0.0773068
2013-11-08,0.102803
2013-11-09,0.0887488
2013-11-10,0.0732502
2013-11-11,0.064833
2013-11-12,0.0628586
2013-11-13,0.0919758
2013-11-14,0.106737
2013-11-15,0.0956747
2013-11-16,0.216072
2013-11-17,0.121203
2013-11-18,0.0963155
2013-11-19,0.19216
2013-11-20,0.176637
2013-11-21,0.137998
2013-11-22,0.186909
2013-11-23,0.195858
2013-11-24,0.124909
2013-11-25,0.124939
2013-11-26,0.120719
2013-11-27,0.349359
2013-11-28,0.263036
2013-11-29,0.283917
2013-11-30,0.21385
2013-12-01,0.152457
2013-12-02,0.123477
2013-12-03,0.120985
2013-12-04,0.0945109
2013-12-05,0.118998
2013-12-06,0.123304
2013-12-07,0.094825
2013-12-08,0.191841
2013-12-09,0.100955
2013-12-10,0.0996803
2013-12-11,0.0703529
2013-12-12,0.0917119
2013-12-13,0.0736938
2013-12-14,0.0755444
2013-12-15,0.0505045
2013-12-16,0.0373863
2013-12-17,0.174801
2013-12-18,0.127093
2013-12-19,0.164298
2013-12-20,0.111989
2013-12-21,0.0796293
2013-12-22,0.0780384
2013-12-23,0.0757487
2013-12-24,0.0585511
2013-12-25,0.0813749
2013-12-26,0.0617323
2013-12-27,0.0514224
2013-12-28,0.0526237
2013-12-29,0.0464173
2013-12-30,0.0691582
2013-12-31,0.0657697
2014-01-01,0.041223
2014-01-02,0.0429082
2014-01-03,0.0607973
2014-01-04,0.0711671
2014-01-05,0.0529037
2014-01-06,0.0748807
2014-01-07,0.0816525
2014-01-08,0.0762928
2014-01-09,0.0628412
2014-01-10,0.0492469
2014-01-11,0.0455465
2014-01-12,0.0351118
2014-01-13,0.0329397
2014-01-14,0.0441117
2014-01-15,0.0592568
2014-01-16,0.0501943
2014-01-17,0.0479442
2014-01-18,0.0347524
2014-01-19,0.0285461
2014-01-20,0.0466074
2014-01-21,0.0629359
2014-01-22,0.050341
2014-01-23,0.0397354
2014-01-24,0.0409115
2014-01-25,0.0620887
2014-01-26,0.0356957
2014-01-27,0.0325754
2014-01-28,0.0745657
2014-01-29,0.050437
2014-01-30,0.0392516
2014-01-31,0.0427762
2014-02-01,0.0321647
2014-02-02,0.0378732
2014-02-03,0.0382463
2014-02-04,0.0396922
2014-02-05,0.0628064
2014-02-06,0.0695907
2014-02-07,0.0482849
2014-02-08,0.0723352
2014-02-09,0.0439774
2014-02-10,0.039527
2014-02-11,0.0647242
2014-02-12,0.0553401
2014-02-13,0.0492011
2014-02-14,0.0529657
2014-02-15,0.0583006
2014-02-16,0.0771297
2014-02-17,0.050331
2014-02-18,0.0401506
2014-02-19,0.039696
2014-02-20,0.0380809
2014-02-21,0.0444737
2014-02-22,0.041104
2014-02-23,0.0315257
2014-02-24,0.0331778
2014-02-25,0.0627069
2014-02-26,0.0867285
2014-02-27,0.0560674
2014-02-28,0.0468548
2014-03-01,0.0482008
2014-03-02,0.0641622
2014-03-03,0.044992
2014-03-04,0.0863418
2014-03-05,0.0802976
2014-03-06,0.0550332
2014-03-07,0.0492445
2014-03-08,0.198589
2014-03-09,0.128985
2014-03-10,0.0730488
2014-03-11,0.122195
2014-03-12,0.078453
2014-03-13,0.0840603
2014-03-14,0.0629501
2014-03-15,0.0473497
2014-03-16,0.0469374
2014-03-17,0.0309377
2014-03-18,0.0429911
2014-03-19,0.214292
2014-03-20,0.0853022
2014-03-21,0.0556837
2014-03-22,0.0454049
2014-03-23,0.0332957
2014-03-24,0.0276597
2014-03-25,0.0519702
2014-03-26,0.0443548
2014-03-27,0.0405096
2014-03-28,0.0652975
2014-03-29,0.0626551
2014-03-30,0.032654
2014-03-31,0.0466829
2014-04-01,0.0594903
2014-04-02,0.0548118
2014-04-03,0.0588795
2014-04-04,0.0630979
2014-04-05,0.0524905
2014-04-06,0.0569239
2014-04-07,0.0349864
2014-04-08,0.0375165
2014-04-09,0.0357237
2014-04-10,0.0473903
2014-04-11,0.0683412
2014-04-12,0.0591359
2014-04-13,0.0317705
2014-04-14,0.032524
2014-04-15,0.0483734
2014-04-16,0.0546522
2014-04-17,0.0616849
2014-04-18,0.0656304
2014-04-19,0.0603865
2014-04-20,0.03571
2014-04-21,0.0330568
2014-04-22,0.0577363
2014-04-23,0.0698053
2014-04-24,0.0523543
2014-04-25,0.033822
2014-04-26,0.0441034
2014-04-27,0.0257979
2014-04-28,0.0240531
2014-04-29,0.0455944
2014-04-30,0.0442659
2014-05-01,0.0386146
2014-05-02,0.0341616
2014-05-03,0.05283
2014-05-04,0.0434391
2014-05-05,0.0353124
2014-05-06,0.0466425
2014-05-07,0.0530885
2014-05-08,0.0668194
2014-05-09,0.107368
2014-05-10,0.0969059
2014-05-11,0.0520034
2014-05-12,0.0351293
2014-05-13,0.0423966
2014-05-14,0.052782
2014-05-15,0.0569533
2014-05-16,0.0646158
2014-05-17,0.0499759
2014-05-18,0.0378055
2014-05-19,0.0218966
2014-05-20,0.0402725
2014-05-21,0.117237
2014-05-22,0.0572714
2014-05-23,0.0604217
2014-05-24,0.0982754
2014-05-25,0.0708856
2014-05-26,0.0636215
2014-05-27,0.0585897
2014-05-28,0.0747525
2014-05-29,0.0684241
2014-05-30,0.0498355
2014-05-31,0.072465
2014-06-01,0.045228
2014-06-02,0.0576199
2014-06-03,0.0754535
2014-06-04,0.0674294
2014-06-05,0.0831763
2014-06-06,0.0722635
2014-06-07,0.0798601
2014-06-08,0.0486716
2014-06-09,0.0575413
2014-06-10,0.0294313
2014-06-11,0.0472277
2014-06-12,0.0409014
2014-06-13,0.0861868
2014-06-14,0.0563362
2014-06-15,0.0355077
2014-06-16,0.0369982
2014-06-17,0.0548757
2014-06-18,0.037043
2014-06-19,0.0424018
2014-06-20,0.0558471
2014-06-21,0.04285
2014-06-22,0.0353672
2014-06-23,0.0408627
2014-06-24,0.0493929
2014-06-25,0.0654756
2014-06-26,0.0386081
2014-06-27,0.0396586
2014-06-28,0.0367824
2014-06-29,0.026344
2014-06-30,0.0287167
2014-07-01,0.0532453
2014-07-02,0.0680832
2014-07-03,0.0711703
2014-07-04,0.0451253
2014-07-05,0.0301477
2014-07-06,0.031611
2014-07-07,0.0287726
2014-07-08,0.0362805
2014-07-09,0.0281605
2014-07-10,0.0368447
2014-07-11,0.0380245
2014-07-12,0.0325771
2014-07-13,0.0358159
2014-07-14,0.0360719
2014-07-15,0.0397562
2014-07-16,0.0435714
2014-07-17,0.0448148
2014-07-18,0.0360664
2014-07-19,0.0385428
2014-07-20,0.0230884
2014-07-21,0.022581
2014-07-22,0.0333227
2014-07-23,0.0290942
2014-07-24,0.0313062
2014-07-25,0.040863
2014-07-26,0.037666
2014-07-27,0.0237516
2014-07-28,0.0194835
2014-07-29,0.0372973
2014-07-30,0.0388707
2014-07-31,0.0306736
2014-08-01,0.0329837
2014-08-02,0.034388
2014-08-03,0.0302687
2014-08-04,0.0313706
2014-08-05,0.0328826
2014-08-06,0.0475072
2014-08-07,0.0340163
2014-08-08,0.0324844
2014-08-09,0.0256499
2014-08-10,0.0272928
2014-08-11,0.0282658
2014-08-12,0.0412842
2014-08-13,0.0574609
2014-08-14,0.0521863
2014-08-15,0.0587534
2014-08-16,0.0567151
2014-08-17,0.0505252
2014-08-18,0.0392436
2014-08-19,0.0756923
2014-08-20,0.0473772
2014-08-21,0.0422781
2014-08-22,0.058235
2014-08-23,0.24048
2014-08-24,0.0532607
2014-08-25,0.0313585
2014-08-26,0.0740627
2014-08-27,0.134121
2014-08-28,0.108248
2014-08-29,0.0547243
2014-08-30,0.0456904
2014-08-31,0.0437243
2014-09-01,0.0411025
2014-09-02,0.0516994
2014-09-03,0.0436571
2014-09-04,0.0366359
2014-09-05,0.0335696
2014-09-06,0.0392173
2014-09-07,0.0213703
2014-09-08,0.028004
2014-09-09,0.0381648
2014-09-10,0.0388379
2014-09-11,0.0362865
2014-09-12,0.0334841
2014-09-13,0.0339425
2014-09-14,0.0239713
2014-09-15,0.0284069
2014-09-16,0.0339105
2014-09-17,0.0342254
2014-09-18,0.0341788
2014-09-19,0.0526825
2014-09-20,0.0538843
2014-09-21,0.0564783
2014-09-22,0.0587927
2014-09-23,0.0403596
2014-09-24,0.0619685
2014-09-25,0.0654617
2014-09-26,0.0508942
2014-09-27,0.0417204
2014-09-28,0.0384508
2014-09-29,0.0354015
2014-09-30,0.0533224
2014-10-01,0.0490064
2014-10-02,0.0527877
2014-10-03,0.0448345
2014-10-04,0.0545761
2014-10-05,0.0481792
2014-10-06,0.0692831
2014-10-07,0.0856739
2014-10-08,0.0621135
2014-10-09,0.0680301
2014-10-10,0.0720809
2014-10-11,0.0736187
2014-10-12,0.0436478
2014-10-13,0.0357457
2014-10-14,0.0574635
2014-10-15,0.0674177
2014-10-16,0.088545
2014-10-17,0.078665
2014-10-18,0.0669478
2014-10-19,0.044736
2014-10-20,0.0342096
2014-10-21,0.0618358
2014-10-22,0.0430167
2014-10-23,0.0639038
2014-10-24,0.0808179
2014-10-25,0.0600502
2014-10-26,0.0600039
2014-10-27,0.064979
2014-10-28,0.0805949
2014-10-29,0.0624703
2014-10-30,0.059746
2014-10-31,0.0524462
2014-11-01,0.095034
2014-11-02,0.05625
2014-11-03,0.0360555
2014-11-04,0.0795966
2014-11-05,0.0859496
2014-11-06,0.0702938
2014-11-07,0.0572951
2014-11-08,0.0608323
2014-11-09,0.0424724
2014-11-10,0.0402262
2014-11-11,0.0699549
2014-11-12,0.0507854
2014-11-13,0.0878702
2014-11-14,0.116569
2014-11-15,0.0714246
2014-11-16,0.0581989
2014-11-17,0.0544149
2014-11-18,0.0611054
2014-11-19,0.0730902
2014-11-20,0.0725939
2014-11-21,0.0737292
2014-11-22,0.0965651
2014-11-23,0.0575677
2014-11-24,0.0455168
2014-11-25,0.0596407
2014-11-26,0.0689196
2014-11-27,0.0785606
2014-11-28,0.0725533
2014-11-29,0.0994653
2014-11-30,0.0722335
2014-12-01,0.0738124
2014-12-02,0.0961429
2014-12-03,0.102442
2014-12-04,0.0865554
2014-12-05,0.0809812
2014-12-06,0.0825833
2014-12-07,0.0444512
2014-12-08,0.0606802
2014-12-09,0.121905
2014-12-10,0.0846429
2014-12-11,0.0972748
2014-12-12,0.0601258
2014-12-13,0.0705904
2014-12-14,0.0507228
2014-12-15,0.0464277
2014-12-16,0.0647586
2014-12-17,0.0729742
2014-12-18,0.0817629
2014-12-19,0.083874
2014-12-20,0.064674
2014-12-21,0.0522103
2014-12-22,0.0709903
2014-12-23,0.0729263
2014-12-24,0.0944481
2014-12-25,0.0542651
2014-12-26,0.0634592
2014-12-27,0.0529692
2014-12-28,0.0485608
2014-12-29,0.0499728
2014-12-30,0.0588883
2014-12-31,0.0784602
2015-01-01,0.0690124
2015-01-02,0.0350858
2015-01-03,0.054588
2015-01-04,0.0649371
2015-01-05,0.0776559
2015-01-06,0.0833457
2015-01-07,0.0868006
2015-01-08,0.092922
2015-01-09,0.10164
2015-01-10,0.0921381
2015-01-11,0.0706482
2015-01-12,0.0896003
2015-01-13,0.0753617
2015-01-14,0.129107
2015-01-15,0.177962
2015-01-16,0.185179
2015-01-17,0.142434
2015-01-18,0.0790572
2015-01-19,0.0716392
2015-01-20,0.074042
2015-01-21,0.103717
2015-01-22,0.101255
2015-01-23,0.0885103
2015-01-24,0.0753685
2015-01-25,0.0855357
2015-01-26,0.0679038
2015-01-27,0.154733
2015-01-28,0.0829992
2015-01-29,0.0680373
2015-01-30,0.0720201
2015-01-31,0.064155
2015-02-01,0.0576324
2015-02-02,0.0532086
2015-02-03,0.0742768
2015-02-04,0.0931279
2015-02-05,0.0857755
2015-02-06,0.0907379
2015-02-07,0.0673323
2015-02-08,0.0461266
2015-02-09,0.0458994
2015-02-10,0.0632544
2015-02-11,0.0599793
2015-02-12,0.063713
2015-02-13,0.0538655
2015-02-14,0.0743871
2015-02-15,0.0534582
2015-02-16,0.0508944
2015-02-17,0.0519492
2015-02-18,0.0581079
2015-02-19,0.060491
2015-02-20,0.050933
2015-02-21,0.0576951
2015-02-22,0.0437836
2015-02-23,0.0337827
2015-02-24,0.0628416
2015-02-25,0.050762
2015-02-26,0.0587956
2015-02-27,0.084831
2015-02-28,0.107004
2015-03-01,0.0445603
2015-03-02,0.0943692
2015-03-03,0.138337
2015-03-04,0.0776506
2015-03-05,0.0653409
2015-03-06,0.075822
2015-03-07,0.0589567
2015-03-08,0.0834411
2015-03-09,0.162261
2015-03-10,0.0829821
2015-03-11,0.0782534
2015-03-12,0.0641514
2015-03-13,0.0748723
2015-03-14,0.067569
2015-03-15,0.0578112
2015-03-16,0.0409603
2015-03-17,0.0683002
2015-03-18,0.0552372
2015-03-19,0.110445
2015-03-20,0.0778542
2015-03-21,0.0581049
2015-03-22,0.0471638
2015-03-23,0.0356421
2015-03-24,0.0625725
2015-03-25,0.0688123
2015-03-26,0.0771216
2015-03-27,0.0714583
2015-03-28,0.0704301
2015-03-29,0.0454908
