"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,-1415.3,30,20,1,"2018-03-01","2018-03-20",FALSE,FALSE
2,-666.299999999999,30,20,1,"2018-03-01","2018-03-20",TRUE,FALSE
3,-1415.1,30,20,1,"2018-03-01","2018-03-20",FALSE,TRUE
4,-666.299999999999,30,20,1,"2018-03-01","2018-03-20",TRUE,TRUE
5,-2019.8,30,20,2,"2018-03-02","2018-03-21",FALSE,FALSE
6,-1247.8,30,20,2,"2018-03-02","2018-03-21",TRUE,FALSE
7,-2019.6,30,20,2,"2018-03-02","2018-03-21",FALSE,TRUE
8,-1247.8,30,20,2,"2018-03-02","2018-03-21",TRUE,TRUE
9,-2324.70000000001,30,20,3,"2018-03-03","2018-03-22",FALSE,FALSE
10,-942.899999999989,30,20,3,"2018-03-03","2018-03-22",TRUE,FALSE
11,-2324.50000000001,30,20,3,"2018-03-03","2018-03-22",FALSE,TRUE
12,-942.899999999989,30,20,3,"2018-03-03","2018-03-22",TRUE,TRUE
13,-2540.55955159001,30,20,4,"2018-03-04","2018-03-23",FALSE,FALSE
14,-1588.95955158999,30,20,4,"2018-03-04","2018-03-23",TRUE,FALSE
15,-2540.35955159001,30,20,4,"2018-03-04","2018-03-23",FALSE,TRUE
16,-1588.95955158999,30,20,4,"2018-03-04","2018-03-23",TRUE,TRUE
17,-2977.4,30,20,5,"2018-03-05","2018-03-24",FALSE,FALSE
18,-1242.2,30,20,5,"2018-03-05","2018-03-24",TRUE,FALSE
19,-2977.2,30,20,5,"2018-03-05","2018-03-24",FALSE,TRUE
20,-1242.2,30,20,5,"2018-03-05","2018-03-24",TRUE,TRUE
21,-2957,30,20,6,"2018-03-06","2018-03-25",FALSE,FALSE
22,-1262.6,30,20,6,"2018-03-06","2018-03-25",TRUE,FALSE
23,-2956.8,30,20,6,"2018-03-06","2018-03-25",FALSE,TRUE
24,-1262.6,30,20,6,"2018-03-06","2018-03-25",TRUE,TRUE
25,-2588.87687562,30,20,7,"2018-03-07","2018-03-26",FALSE,FALSE
26,-266.723124379999,30,20,7,"2018-03-07","2018-03-26",TRUE,FALSE
27,-2588.67687562,30,20,7,"2018-03-07","2018-03-26",FALSE,TRUE
28,-266.723124379999,30,20,7,"2018-03-07","2018-03-26",TRUE,TRUE
29,-1929.5,40,20,1,"2018-03-11","2018-03-30",FALSE,FALSE
30,649.899999999999,40,20,1,"2018-03-11","2018-03-30",TRUE,FALSE
31,-1236.45375124,40,20,1,"2018-03-11","2018-03-30",FALSE,TRUE
32,649.899999999999,40,20,1,"2018-03-11","2018-03-30",TRUE,TRUE
33,-2602.30000000001,40,20,2,"2018-03-12","2018-03-31",FALSE,FALSE
34,1492.70000000001,40,20,2,"2018-03-12","2018-03-31",TRUE,FALSE
35,-1909.25375124001,40,20,2,"2018-03-12","2018-03-31",FALSE,TRUE
36,1492.70000000001,40,20,2,"2018-03-12","2018-03-31",TRUE,TRUE
37,-2313.6,40,20,3,"2018-03-13","2018-04-01",FALSE,FALSE
38,986.40000000002,40,20,3,"2018-03-13","2018-04-01",TRUE,FALSE
39,-1620.55375124,40,20,3,"2018-03-13","2018-04-01",FALSE,TRUE
40,986.40000000002,40,20,3,"2018-03-13","2018-04-01",TRUE,TRUE
41,-2081.9,40,20,4,"2018-03-14","2018-04-02",FALSE,FALSE
42,754.70000000002,40,20,4,"2018-03-14","2018-04-02",TRUE,FALSE
43,-1862.25375124,40,20,4,"2018-03-14","2018-04-02",FALSE,TRUE
44,754.70000000002,40,20,4,"2018-03-14","2018-04-02",TRUE,TRUE
45,-770.4,40,20,5,"2018-03-15","2018-04-03",FALSE,FALSE
46,2066.20000000002,40,20,5,"2018-03-15","2018-04-03",TRUE,FALSE
47,-1255.35375124,40,20,5,"2018-03-15","2018-04-03",FALSE,TRUE
48,2066.20000000002,40,20,5,"2018-03-15","2018-04-03",TRUE,TRUE
49,-1464.1,40,20,6,"2018-03-16","2018-04-04",FALSE,FALSE
50,2611.70000000002,40,20,6,"2018-03-16","2018-04-04",TRUE,FALSE
51,-1949.05375124,40,20,6,"2018-03-16","2018-04-04",FALSE,TRUE
52,2611.70000000002,40,20,6,"2018-03-16","2018-04-04",TRUE,TRUE
53,-1481,40,20,7,"2018-03-17","2018-04-05",FALSE,FALSE
54,2594.80000000002,40,20,7,"2018-03-17","2018-04-05",TRUE,FALSE
55,-1965.95375124,40,20,7,"2018-03-17","2018-04-05",FALSE,TRUE
56,2594.80000000002,40,20,7,"2018-03-17","2018-04-05",TRUE,TRUE
57,-2129.6,50,20,1,"2018-03-21","2018-04-09",FALSE,FALSE
58,3262.4,50,20,1,"2018-03-21","2018-04-09",TRUE,FALSE
59,-2743.80000000002,50,20,1,"2018-03-21","2018-04-09",FALSE,TRUE
60,3262.4,50,20,1,"2018-03-21","2018-04-09",TRUE,TRUE
61,-2051.1,50,20,2,"2018-03-22","2018-04-10",FALSE,FALSE
62,3183.9,50,20,2,"2018-03-22","2018-04-10",TRUE,FALSE
63,-2665.30000000002,50,20,2,"2018-03-22","2018-04-10",FALSE,TRUE
64,3183.9,50,20,2,"2018-03-22","2018-04-10",TRUE,TRUE
65,-1756.19999999999,50,20,3,"2018-03-23","2018-04-11",FALSE,FALSE
66,3100.99999999999,50,20,3,"2018-03-23","2018-04-11",TRUE,FALSE
67,-2370.40000000001,50,20,3,"2018-03-23","2018-04-11",FALSE,TRUE
68,3100.99999999999,50,20,3,"2018-03-23","2018-04-11",TRUE,TRUE
69,-1002.39999999999,50,20,4,"2018-03-24","2018-04-12",FALSE,FALSE
70,4284.99999999999,50,20,4,"2018-03-24","2018-04-12",TRUE,FALSE
71,-1616.60000000001,50,20,4,"2018-03-24","2018-04-12",FALSE,TRUE
72,4284.99999999999,50,20,4,"2018-03-24","2018-04-12",TRUE,TRUE
73,-635.700000000011,50,20,5,"2018-03-25","2018-04-13",FALSE,FALSE
74,3918.30000000001,50,20,5,"2018-03-25","2018-04-13",TRUE,FALSE
75,-1249.90000000003,50,20,5,"2018-03-25","2018-04-13",FALSE,TRUE
76,3918.30000000001,50,20,5,"2018-03-25","2018-04-13",TRUE,TRUE
77,-439.09675692001,50,20,6,"2018-03-26","2018-04-14",FALSE,FALSE
78,3721.69675692001,50,20,6,"2018-03-26","2018-04-14",TRUE,FALSE
79,-1291.30324308003,50,20,6,"2018-03-26","2018-04-14",FALSE,TRUE
80,3721.69675692001,50,20,6,"2018-03-26","2018-04-14",TRUE,TRUE
81,226.37687562,50,20,7,"2018-03-27","2018-04-15",FALSE,FALSE
82,3056.22312438,50,20,7,"2018-03-27","2018-04-15",TRUE,FALSE
83,-625.829610540023,50,20,7,"2018-03-27","2018-04-15",FALSE,TRUE
84,3056.22312438,50,20,7,"2018-03-27","2018-04-15",TRUE,TRUE
85,1432.60000000001,60,20,1,"2018-03-31","2018-04-19",FALSE,FALSE
86,1680.40000000001,60,20,1,"2018-03-31","2018-04-19",TRUE,FALSE
87,-1225.19999999999,60,20,1,"2018-03-31","2018-04-19",FALSE,TRUE
88,1546.40000000001,60,20,1,"2018-03-31","2018-04-19",TRUE,TRUE
89,1940,60,20,2,"2018-04-01","2018-04-20",FALSE,FALSE
90,1003.00000000002,60,20,2,"2018-04-01","2018-04-20",TRUE,FALSE
