0,1508419800.0,2553.3898930000000291,2562.3601069999999709,2547.9199220000000423,2562.100097999999889,2990710000.0,
1,1508506200.0,2567.5600589999999102,2575.4399410000000898,2567.5600589999999102,2575.2099610000000212,3384650000.0,
2,1508765400.0,2578.0800779999999577,2578.2900389999999788,2564.3300779999999577,2564.9799800000000687,3211710000.0,
3,1508851800.0,2568.6599120000000767,2572.179932000000008,2565.5800779999999577,2569.1298830000000635,3427330000.0,
4,1508938200.0,2566.5200199999999313,2567.399902000000111,2544.0,2557.149902000000111,3874510000.0,
5,1509024600.0,2560.0800779999999577,2567.070067999999992,2559.8000489999999445,2560.399902000000111,3869050000.0,
6,1509111000.0,2570.2600099999999657,2582.9799800000000687,2565.9399410000000898,2581.070067999999992,3887110000.0,
7,1509370200.0,2577.75,2580.0300290000000132,2568.25,2572.8300779999999577,3658870000.0,
8,1509456600.0,2575.9899900000000343,2578.2900389999999788,2572.149902000000111,2575.2600099999999657,3827230000.0,
9,1509543000.0,2583.2099610000000212,2588.399902000000111,2574.9199220000000423,2579.3601069999999709,3813180000.0,
10,1509629400.0,2579.4599610000000212,2581.1101069999999709,2566.1699220000000423,2579.850097999999889,4048270000.0,
11,1509715800.0,2581.929932000000008,2588.4199220000000423,2576.7700199999999313,2587.8400879999999233,3567710000.0,
12,1509978600.0,2587.4699709999999868,2593.3798830000000635,2585.6599120000000767,2591.1298830000000635,3539080000.0,
13,1510065000.0,2592.1101069999999709,2597.0200199999999313,2584.350097999999889,2590.6398930000000291,3809650000.0,
14,1510151400.0,2588.7099610000000212,2595.4699709999999868,2585.0200199999999313,2594.3798830000000635,3899360000.0,
15,1510237800.0,2584.0,2586.5,2566.3300779999999577,2584.6201169999999365,3831610000.0,
16,1510324200.0,2580.179932000000008,2583.8100589999999102,2575.570067999999992,2582.3000489999999445,3486910000.0,
17,1510583400.0,2576.5300290000000132,2587.6599120000000767,2574.4799800000000687,2584.8400879999999233,3402930000.0,
18,1510669800.0,2577.75,2579.6599120000000767,2566.5600589999999102,2578.8701169999999365,3641760000.0,
19,1510756200.0,2569.4499510000000555,2572.8400879999999233,2557.4499510000000555,2564.6201169999999365,3558890000.0,
20,1510842600.0,2572.9499510000000555,2590.0900879999999233,2572.9499510000000555,2585.6398930000000291,3312710000.0,
21,1510929000.0,2582.9399410000000898,2583.9599610000000212,2577.6201169999999365,2578.850097999999889,3300160000.0,
22,1511188200.0,2579.4899900000000343,2584.6398930000000291,2578.2399900000000343,2582.1398930000000291,3003540000.0,
23,1511274600.0,2589.1699220000000423,2601.1899410000000898,2589.1699220000000423,2599.0300290000000132,3332720000.0,
24,1511361000.0,2600.3100589999999102,2600.9399410000000898,2595.2299800000000687,2597.0800779999999577,2762950000.0,
25,1511533800.0,2600.4199220000000423,2604.2099610000000212,2600.4199220000000423,2602.4199220000000423,1349780000.0,
26,1511793000.0,2602.6599120000000767,2606.4099120000000767,2598.8701169999999365,2601.4199220000000423,3006860000.0,
27,1511879400.0,2605.9399410000000898,2627.6899410000000898,2605.4399410000000898,2627.0400389999999788,3488420000.0,
28,1511965800.0,2627.820067999999992,2634.8898930000000291,2620.320067999999992,2626.070067999999992,4078280000.0,
29,1512052200.0,2633.929932000000008,2657.7399900000000343,2633.929932000000008,2647.5800779999999577,4938490000.0,
30,1512138600.0,2645.100097999999889,2650.6201169999999365,2605.5200199999999313,2642.2199709999999868,3942320000.0,
31,1512397800.0,2657.1899410000000898,2665.1899410000000898,2639.0300290000000132,2639.4399410000000898,4023150000.0,
32,1512484200.0,2639.7800290000000132,2648.7199709999999868,2627.7299800000000687,2629.570067999999992,3539040000.0,
33,1512570600.0,2626.2399900000000343,2634.4099120000000767,2624.75,2629.2700199999999313,3229000000.0,
34,1512657000.0,2628.3798830000000635,2640.9899900000000343,2626.5300290000000132,2636.9799800000000687,3292400000.0,
35,1512743400.0,2646.2099610000000212,2651.649902000000111,2644.100097999999889,2651.5,3106150000.0,
36,1513002600.0,2652.1899410000000898,2660.3300779999999577,2651.4699709999999868,2659.9899900000000343,3091950000.0,
37,1513089000.0,2661.7299800000000687,2669.7199709999999868,2659.7800290000000132,2664.1101069999999709,3555680000.0,
38,1513175400.0,2667.5900879999999233,2671.8798830000000635,2662.850097999999889,2662.850097999999889,3542370000.0,
39,1513261800.0,2665.8701169999999365,2668.0900879999999233,2652.0100099999999657,2652.0100099999999657,3430030000.0,
40,1513348200.0,2660.6298830000000635,2679.6298830000000635,2659.1398930000000291,2675.8100589999999102,5723920000.0,
41,1513607400.0,2685.9199220000000423,2694.9699709999999868,2685.9199220000000423,2690.1599120000000767,3724660000.0,
42,1513693800.0,2692.7099610000000212,2694.4399410000000898,2680.7399900000000343,2681.4699709999999868,3368590000.0,
43,1513780200.0,2688.179932000000008,2691.0100099999999657,2676.1101069999999709,2679.25,3241030000.0,
44,1513866600.0,2683.0200199999999313,2692.6398930000000291,2682.399902000000111,2684.570067999999992,3273390000.0,
45,1513953000.0,2684.2199709999999868,2685.350097999999889,2678.1298830000000635,2683.3400879999999233,2399830000.0,
46,1514298600.0,2679.0900879999999233,2682.7399900000000343,2677.9599610000000212,2680.5,1968780000.0,
47,1514385000.0,2682.100097999999889,2685.6398930000000291,2678.9099120000000767,2682.6201169999999365,2202080000.0,
48,1514471400.0,2686.100097999999889,2687.6599120000000767,2682.6899410000000898,2687.5400389999999788,2153330000.0,
49,1514557800.0,2689.149902000000111,2692.1201169999999365,2673.6101069999999709,2673.6101069999999709,2443490000.0,
