0,1520380800.0,10719.0,10899.0,9400.0,9910.6000000000003638,75229.129820700007258,
1,1520467200.0,9910.5,10112.0,9025.0,9300.0,67737.891833190005855,
2,1520553600.0,9300.0,9428.0,8342.0,9216.2000000000007276,98205.160785579995718,
3,1520640000.0,9216.1000000000003638,9506.3999999999996362,8670.8999999999996362,8769.8999999999996362,52532.102885139996943,
4,1520726400.0,8772.5,9729.0,8428.0,9527.7000000000007276,70479.033668670002953,
5,1520812800.0,9525.8999999999996362,9900.0,8770.0,9130.2000000000007276,67561.081366490005166,
6,1520899200.0,9130.2000000000007276,9482.3999999999996362,8822.0,9135.2000000000007276,61535.842811839997012,
7,1520985600.0,9136.0,9439.6000000000003638,7916.0,8176.0,78853.597177250005188,
8,1521072000.0,8175.6000000000003638,8418.0,7665.1000000000003638,8250.1000000000003638,82546.411563300003763,
9,1521158400.0,8249.5,8604.5,7902.0,8250.0,56404.937131580001733,
10,1521244800.0,8250.0,8367.0,7728.1000000000003638,7845.0,48918.447138160001487,
11,1521331200.0,7838.6000000000003638,8300.0,7240.0,8200.2999999999992724,88941.821138080005767,
12,1521417600.0,8200.2999999999992724,8717.0,8085.6999999999998181,8600.2000000000007276,73251.920277490004082,
13,1521504000.0,8600.2000000000007276,9040.0,8305.1000000000003638,8899.7000000000007276,54284.581766039998911,
14,1521590400.0,8899.7999999999992724,9177.5,8752.0,8888.2000000000007276,36825.648645300003409,
15,1521676800.0,8888.2999999999992724,9095.9221169100001134,8450.0,8699.2999999999992724,40666.517500380003185,
16,1521763200.0,8696.0,8917.6000000000003638,8271.1000000000003638,8914.3999999999996362,35489.49964724000165,
17,1521849600.0,8917.2000000000007276,9050.2999999999992724,8460.0,8522.6000000000003638,35409.655313909999677,
18,1521936000.0,8521.6000000000003638,8674.3999999999996362,8364.7999999999992724,8445.0,23490.799293110001599,
19,1522022400.0,8445.2999999999992724,8499.1000000000003638,7835.8999999999996362,8131.123124380000263,41319.322819350003556,
20,1522108800.0,8133.1999999999998181,8210.0,7716.6000000000003638,7784.6000000000003638,41502.257173730002251,
21,1522195200.0,7785.0,8120.1999999999998181,7702.1000000000003638,7936.0,27949.810341839998728,
22,1522281600.0,7936.1000000000003638,7973.0,6883.0,7094.0,66181.764639009998064,
23,1522368000.0,7094.0,7269.0,6533.0,6840.3999999999996362,94683.826002290006727,
24,1522454400.0,6838.0,7222.0,6780.062179329999708,6925.3999999999996362,56303.61829463000322,
25,1522540800.0,6925.3000000000001819,7035.1000000000003638,6425.1000000000003638,6816.6000000000003638,41642.573450279996905,
26,1522627200.0,6816.6999999999998181,7132.0,6769.3999999999996362,7053.3000000000001819,36230.087739410002541,
27,1522713600.0,7053.3999999999996362,7509.6999999999998181,7019.8999999999996362,7405.6000000000003638,37406.45281585000339,
28,1522800000.0,7405.6000000000003638,7422.0,6670.0,6786.0,39315.73808471999655,
29,1522886400.0,6785.8999999999996362,6938.0,6565.0,6769.0,36427.955241329997079,
30,1522972800.0,6770.3999999999996362,6864.0,6500.1999999999998181,6610.0,31374.125631880000583,
31,1523059200.0,6610.3000000000001819,7080.0,6599.8999999999996362,6892.6000000000003638,31454.1867883599989,
32,1523145600.0,6892.6215051799999856,7127.0,6883.0,7023.8999999999996362,26602.667408260000229,
33,1523232000.0,7023.8999999999996362,7189.0,6611.0,6770.1000000000003638,63914.801944370003184,
34,1523318400.0,6770.1000000000003638,6897.3999999999996362,6650.0,6837.1000000000003638,20954.908956939998461,
35,1523404800.0,6836.1000000000003638,7017.3999999999996362,6794.0,6943.1000000000003638,28066.770757109999977,
36,1523491200.0,6943.1000000000003638,8087.0,6753.0,7912.0,94578.845743159996346,
37,1523577600.0,7911.8999999999996362,8240.0,7739.1000000000003638,7886.8999999999996362,59903.058420610002941,
38,1523664000.0,7889.1999999999998181,8185.0,7820.5,8005.903243079999811,26520.47168412999963,
39,1523750400.0,8007.1371985799996764,8458.7999999999992724,7997.1999999999998181,8357.5,31903.36342453999896,
40,1523836800.0,8357.3999999999996362,8415.5,7900.3000000000001819,8056.1999999999998181,37556.905392629996641,
41,1523923200.0,8056.1999999999998181,8185.0,7823.0,7888.8999999999996362,28238.531899879999401,
42,1524009600.0,7888.8999999999996362,8237.2000000000007276,7870.5,8171.0,29561.232990159998735,
43,1524096000.0,8172.6999999999998181,8297.3999999999996362,8032.1999999999998181,8273.0,29215.278105699999287,
44,1524182400.0,8273.6000000000003638,8937.5,8219.0,8865.3999999999996362,50910.487646879999375,
45,1524268800.0,8863.2999999999992724,9069.0,8616.0,8912.5,39569.362597250001272,
46,1524355200.0,8912.3999999999996362,9048.2000000000007276,8751.0852213899997878,8791.3999999999996362,31444.6314271500014,
47,1524441600.0,8791.3999999999996362,9011.0,8769.0,8940.0,23257.404696980000153,
48,1524528000.0,8940.2999999999992724,9745.0,8929.8999999999996362,9646.7999999999992724,60351.436393399999361,
49,1524614400.0,9646.8999999999996362,9767.3999999999996362,8765.1000000000003638,8869.2000000000007276,74563.787052650004625,
50,1524700800.0,8867.3999999999996362,9308.0,8652.2000000000007276,9269.8999999999996362,43219.82518379999965,
51,1524787200.0,9268.8999999999996362,9381.1000000000003638,8888.6000000000003638,8920.1000000000003638,30153.53624395999941,
52,1524873600.0,8920.1000000000003638,9500.0,8750.0,9345.7000000000007276,45082.682957069999247,
53,1524960000.0,9345.2999999999992724,9565.1000000000003638,9180.0,9400.0,27317.188970120001613,
54,1525046400.0,9400.0,9450.0,9100.0,9240.6000000000003638,23272.441213279998919,
