"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,-1181.3,30,20,1,"2018-07-12","2018-07-31",FALSE,FALSE
2,-849.900000000001,30,20,1,"2018-07-12","2018-07-31",TRUE,FALSE
3,-1488.5,30,20,1,"2018-07-12","2018-07-31",FALSE,TRUE
4,-807.699999999999,30,20,1,"2018-07-12","2018-07-31",TRUE,TRUE
5,-2204,30,20,2,"2018-07-13","2018-08-01",FALSE,FALSE
6,-400.000000000002,30,20,2,"2018-07-13","2018-08-01",TRUE,FALSE
7,-2732.2,30,20,2,"2018-07-13","2018-08-01",FALSE,TRUE
8,-1164,30,20,2,"2018-07-13","2018-08-01",TRUE,TRUE
9,-827.400000000002,30,20,3,"2018-07-14","2018-08-02",FALSE,FALSE
10,-105.800000000002,30,20,3,"2018-07-14","2018-08-02",TRUE,FALSE
11,-59.1999999999998,30,20,3,"2018-07-14","2018-08-02",FALSE,TRUE
12,-1064.2,30,20,3,"2018-07-14","2018-08-02",TRUE,TRUE
13,-171.799999999999,30,20,4,"2018-07-15","2018-08-03",FALSE,FALSE
14,683.799999999997,30,20,4,"2018-07-15","2018-08-03",TRUE,FALSE
15,-162.200000000001,30,20,4,"2018-07-15","2018-08-03",FALSE,TRUE
16,-274.600000000002,30,20,4,"2018-07-15","2018-08-03",TRUE,TRUE
17,332.184345070001,30,20,5,"2018-07-16","2018-08-04",FALSE,FALSE
18,993.384345069998,30,20,5,"2018-07-16","2018-08-04",TRUE,FALSE
19,341.784345069999,30,20,5,"2018-07-16","2018-08-04",FALSE,TRUE
20,88.7843450699993,30,20,5,"2018-07-16","2018-08-04",TRUE,TRUE
21,701.6,30,20,6,"2018-07-17","2018-08-05",FALSE,FALSE
22,623.968690139998,30,20,6,"2018-07-17","2018-08-05",TRUE,FALSE
23,711.199999999999,30,20,6,"2018-07-17","2018-08-05",FALSE,TRUE
24,623.968690139998,30,20,6,"2018-07-17","2018-08-05",TRUE,TRUE
25,1207.6,30,20,7,"2018-07-18","2018-08-06",FALSE,FALSE
26,1299.16869014,30,20,7,"2018-07-18","2018-08-06",TRUE,FALSE
27,1217.2,30,20,7,"2018-07-18","2018-08-06",FALSE,TRUE
28,1299.16869014,30,20,7,"2018-07-18","2018-08-06",TRUE,TRUE
29,600.899999999997,40,20,1,"2018-07-22","2018-08-10",FALSE,FALSE
30,-365.931309860001,40,20,1,"2018-07-22","2018-08-10",TRUE,FALSE
31,-548.500000000001,40,20,1,"2018-07-22","2018-08-10",FALSE,TRUE
32,-377.531309859999,40,20,1,"2018-07-22","2018-08-10",TRUE,TRUE
33,-595.300000000001,40,20,2,"2018-07-23","2018-08-11",FALSE,FALSE
34,657.668690140003,40,20,2,"2018-07-23","2018-08-11",TRUE,FALSE
35,-1656.26869014,40,20,2,"2018-07-23","2018-08-11",FALSE,TRUE
36,657.668690140003,40,20,2,"2018-07-23","2018-08-11",TRUE,TRUE
37,267.299999999997,40,20,3,"2018-07-24","2018-08-12",FALSE,FALSE
38,1060.66869014,40,20,3,"2018-07-24","2018-08-12",TRUE,FALSE
39,1363.1,40,20,3,"2018-07-24","2018-08-12",FALSE,TRUE
40,286.868690140001,40,20,3,"2018-07-24","2018-08-12",TRUE,TRUE
41,875.499999999996,40,20,4,"2018-07-25","2018-08-13",FALSE,FALSE
42,-321.331309859999,40,20,4,"2018-07-25","2018-08-13",TRUE,FALSE
43,630.899999999998,40,20,4,"2018-07-25","2018-08-13",FALSE,TRUE
44,-321.331309859999,40,20,4,"2018-07-25","2018-08-13",TRUE,TRUE
45,1150,40,20,5,"2018-07-26","2018-08-14",FALSE,FALSE
46,-595.831309859999,40,20,5,"2018-07-26","2018-08-14",TRUE,FALSE
47,905.399999999998,40,20,5,"2018-07-26","2018-08-14",FALSE,TRUE
48,-595.831309859999,40,20,5,"2018-07-26","2018-08-14",TRUE,TRUE
49,829.399999999997,40,20,6,"2018-07-27","2018-08-15",FALSE,FALSE
50,-754.031309859999,40,20,6,"2018-07-27","2018-08-15",TRUE,FALSE
51,747.199999999998,40,20,6,"2018-07-27","2018-08-15",FALSE,TRUE
52,-754.031309859999,40,20,6,"2018-07-27","2018-08-15",TRUE,TRUE
53,1123.8,40,20,7,"2018-07-28","2018-08-16",FALSE,FALSE
54,-424.63130986,40,20,7,"2018-07-28","2018-08-16",TRUE,FALSE
55,1041.6,40,20,7,"2018-07-28","2018-08-16",FALSE,TRUE
56,-424.63130986,40,20,7,"2018-07-28","2018-08-16",TRUE,TRUE
57,811.999999999997,50,20,1,"2018-08-01","2018-08-20",FALSE,FALSE
58,141.368690140002,50,20,1,"2018-08-01","2018-08-20",TRUE,FALSE
59,24.3999999999987,50,20,1,"2018-08-01","2018-08-20",FALSE,TRUE
60,490.46168506,50,20,1,"2018-08-01","2018-08-20",TRUE,TRUE
61,1027.5,50,20,2,"2018-08-02","2018-08-21",FALSE,FALSE
62,883.668690140003,50,20,2,"2018-08-02","2018-08-21",TRUE,FALSE
63,-520.16168506,50,20,2,"2018-08-02","2018-08-21",FALSE,TRUE
64,1154.26869014,50,20,2,"2018-08-02","2018-08-21",TRUE,TRUE
65,954.399999999998,50,20,3,"2018-08-03","2018-08-22",FALSE,FALSE
66,823.368690140001,50,20,3,"2018-08-03","2018-08-22",TRUE,FALSE
67,327.507005079999,50,20,3,"2018-08-03","2018-08-22",FALSE,TRUE
68,550.768690140001,50,20,3,"2018-08-03","2018-08-22",TRUE,TRUE
69,97.7999999999947,50,20,4,"2018-08-04","2018-08-23",FALSE,FALSE
70,97.7686901400002,50,20,4,"2018-08-04","2018-08-23",TRUE,FALSE
71,20.1070050799981,50,20,4,"2018-08-04","2018-08-23",FALSE,TRUE
72,598.968690140001,50,20,4,"2018-08-04","2018-08-23",TRUE,TRUE
73,-705.984345070006,50,20,5,"2018-08-05","2018-08-24",FALSE,FALSE
74,-177.615654929998,50,20,5,"2018-08-05","2018-08-24",TRUE,FALSE
