"profit_dfs_nr","profit","arima_size","forecast_days","window_week_start_day","first_forecast_date","last_forecast_date","twitter_sent_regs","btc_tec_regs"
1,1353.5,30,20,1,"2018-07-12","2018-07-31",FALSE,FALSE
2,799.299999999999,30,20,1,"2018-07-12","2018-07-31",TRUE,FALSE
3,1314.7,30,20,1,"2018-07-12","2018-07-31",FALSE,TRUE
4,14.3000000000011,30,20,1,"2018-07-12","2018-07-31",TRUE,TRUE
5,1357,30,20,2,"2018-07-13","2018-08-01",FALSE,FALSE
6,-288.200000000001,30,20,2,"2018-07-13","2018-08-01",TRUE,FALSE
7,126.600000000002,30,20,2,"2018-07-13","2018-08-01",FALSE,TRUE
8,-288.200000000001,30,20,2,"2018-07-13","2018-08-01",TRUE,TRUE
9,1315.2,30,20,3,"2018-07-14","2018-08-02",FALSE,FALSE
10,4.19999999999982,30,20,3,"2018-07-14","2018-08-02",TRUE,FALSE
11,863.399999999999,30,20,3,"2018-07-14","2018-08-02",FALSE,TRUE
12,4.19999999999982,30,20,3,"2018-07-14","2018-08-02",TRUE,TRUE
13,1170,30,20,4,"2018-07-15","2018-08-03",FALSE,FALSE
14,543.199999999999,30,20,4,"2018-07-15","2018-08-03",TRUE,FALSE
15,1130.6,30,20,4,"2018-07-15","2018-08-03",FALSE,TRUE
16,543.199999999999,30,20,4,"2018-07-15","2018-08-03",TRUE,TRUE
17,666.01565493,30,20,5,"2018-07-16","2018-08-04",FALSE,FALSE
18,852.784345069999,30,20,5,"2018-07-16","2018-08-04",TRUE,FALSE
19,-1042.01565493,30,20,5,"2018-07-16","2018-08-04",FALSE,TRUE
20,852.784345069999,30,20,5,"2018-07-16","2018-08-04",TRUE,TRUE
21,296.6,30,20,6,"2018-07-17","2018-08-05",FALSE,FALSE
22,623.968690139998,30,20,6,"2018-07-17","2018-08-05",TRUE,FALSE
23,1591.16869014,30,20,6,"2018-07-17","2018-08-05",FALSE,TRUE
24,623.968690139998,30,20,6,"2018-07-17","2018-08-05",TRUE,TRUE
25,-378.6,30,20,7,"2018-07-18","2018-08-06",FALSE,FALSE
26,1158.56869014,30,20,7,"2018-07-18","2018-08-06",TRUE,FALSE
27,-853.799999999999,30,20,7,"2018-07-18","2018-08-06",FALSE,TRUE
28,1158.56869014,30,20,7,"2018-07-18","2018-08-06",TRUE,TRUE
29,-1256.7,40,20,1,"2018-07-22","2018-08-10",FALSE,FALSE
30,1040.66869014,40,20,1,"2018-07-22","2018-08-10",TRUE,FALSE
31,-746.3,40,20,1,"2018-07-22","2018-08-10",FALSE,TRUE
32,396.268690140002,40,20,1,"2018-07-22","2018-08-10",TRUE,TRUE
33,-1164.5,40,20,2,"2018-07-23","2018-08-11",FALSE,FALSE
34,657.668690140003,40,20,2,"2018-07-23","2018-08-11",TRUE,FALSE
35,-1714.7,40,20,2,"2018-07-23","2018-08-11",FALSE,TRUE
36,657.668690140003,40,20,2,"2018-07-23","2018-08-11",TRUE,TRUE
37,-1405.9,40,20,3,"2018-07-24","2018-08-12",FALSE,FALSE
38,1311.26869014,40,20,3,"2018-07-24","2018-08-12",TRUE,FALSE
39,97.3000000000002,40,20,3,"2018-07-24","2018-08-12",FALSE,TRUE
40,1311.26869014,40,20,3,"2018-07-24","2018-08-12",TRUE,TRUE
41,-2138.1,40,20,4,"2018-07-25","2018-08-13",FALSE,FALSE
42,452.468690140002,40,20,4,"2018-07-25","2018-08-13",TRUE,FALSE
43,-2844.9,40,20,4,"2018-07-25","2018-08-13",FALSE,TRUE
44,452.468690140002,40,20,4,"2018-07-25","2018-08-13",TRUE,TRUE
45,-1989.4,40,20,5,"2018-07-26","2018-08-14",FALSE,FALSE
46,177.968690140002,40,20,5,"2018-07-26","2018-08-14",TRUE,FALSE
47,-1175.83130986,40,20,5,"2018-07-26","2018-08-14",FALSE,TRUE
48,177.968690140002,40,20,5,"2018-07-26","2018-08-14",TRUE,TRUE
49,-1668.8,40,20,6,"2018-07-27","2018-08-15",FALSE,FALSE
50,19.768690140002,40,20,6,"2018-07-27","2018-08-15",TRUE,FALSE
51,-374.23130986,40,20,6,"2018-07-27","2018-08-15",FALSE,TRUE
52,19.768690140002,40,20,6,"2018-07-27","2018-08-15",TRUE,TRUE
53,-1872.4,40,20,7,"2018-07-28","2018-08-16",FALSE,FALSE
54,349.168690140001,40,20,7,"2018-07-28","2018-08-16",TRUE,FALSE
55,-1703.2,40,20,7,"2018-07-28","2018-08-16",FALSE,TRUE
56,349.168690140001,40,20,7,"2018-07-28","2018-08-16",TRUE,TRUE
57,-1475.4,50,20,1,"2018-08-01","2018-08-20",FALSE,FALSE
58,1040.96869014,50,20,1,"2018-08-01","2018-08-20",TRUE,FALSE
59,-560.800000000002,50,20,1,"2018-08-01","2018-08-20",FALSE,TRUE
60,1390.06168506,50,20,1,"2018-08-01","2018-08-20",TRUE,TRUE
61,-1126.9,50,20,2,"2018-08-02","2018-08-21",FALSE,FALSE
62,1100.26869014,50,20,2,"2018-08-02","2018-08-21",TRUE,FALSE
63,-407.5,50,20,2,"2018-08-02","2018-08-21",FALSE,TRUE
64,1280.06869014,50,20,2,"2018-08-02","2018-08-21",TRUE,TRUE
65,-1171.4,50,20,3,"2018-08-03","2018-08-22",FALSE,FALSE
66,823.368690140001,50,20,3,"2018-08-03","2018-08-22",TRUE,FALSE
67,12.8000000000011,50,20,3,"2018-08-03","2018-08-22",FALSE,TRUE
68,1093.96869014,50,20,3,"2018-08-03","2018-08-22",TRUE,TRUE
69,-892.8,50,20,4,"2018-08-04","2018-08-23",FALSE,FALSE
70,871.568690140001,50,20,4,"2018-08-04","2018-08-23",TRUE,FALSE
71,-988.200000000002,50,20,4,"2018-08-04","2018-08-23",FALSE,TRUE
72,1142.16869014,50,20,4,"2018-08-04","2018-08-23",TRUE,TRUE
73,-319.615654929999,50,20,5,"2018-08-05","2018-08-24",FALSE,FALSE
